year,num,subject,q,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,a,explanation
2006,2,kei,刑法第３７条第１項の緊急避難の法的性格について，学生ＡとＢは，違法性阻却事由説と責任阻却事由説のいずれか異なる見解を採り，「緊急避難に当たる行為に対して正当防衛が成立し得るか。」という問題について議論したところ，学生Ａは「緊急避難は成立し得るが，正当防衛は成立し得ない。」との結論になり，学生Ｂは「正当防衛が成立し得る。」との結論になった。学生Ａが採る見解に関する記述として正しいものは，次の１から５までのうちどれか。,１．制限従属性説を前提として，この見解を採って検討すると，正犯と従犯の関係で，正犯が緊急避難に当たる行為をした場合，正犯の幇助をした者は不可罰となる。,２．この見解は，違法性阻却の実質的理由を優越的利益の保護に求める考え方と矛盾する。,３．この見解によれば，刑法上の緊急避難に当たる行為は，民法上も損害賠償責任を問われることはない。,４．法益の権衡が緊急避難の要件とされていることは，この見解の根拠となり得ない。,５．この見解に対しては，学生Ｂが採る見解から「無関係な他人のためにする緊急避難が認められていることを説明できない。」との批判がある。,,,,,,1,
2006,3,kei,"殺人罪と自殺関与罪に関する次の【記述】中の①から④までの（ ）内に，後記の【語句群】から適切な語句を入れた場合，（ ）内に入るものの組合せとして正しいものは 後記１から５までの，うちどれか。なお，一つの（ ）内に二つ以上の語句が入る場合もある。
【記 述】
「（①） では 被害者に当該行為によって自らが死亡することの認識がないことから，自殺関与罪ではなく 殺人罪が成立する。（②）では，被害者に当該行為によって自らが死亡することの認識はあるものの，当該行為を行う意思決定過程に重大な瑕疵があることから，同様に，自殺関与罪ではなく，殺人罪が成立すると解することができる。ただし，そのうち（③）では，意思決定過程に瑕疵があるとはいえ，被害者が（④）ことから，殺人罪ではなく，自殺関与罪が成立すると解する見解がある。」
【語句群】
Ａ. 心中を望む被害者に対し，追死する意思がないにもかかわらず，これあるように装って欺き，追死するものと誤信させて死を決意させ，被害者自身をして毒薬を服用させ死亡させた事例
Ｂ. 詐言を用いて被害者を欺き，一時仮死状態に陥っても薬品を用いれば再び蘇生できるものと誤信させ，被害者自身に首をつらせて死亡させた事例
Ｃ. 強度の暴行を受けて肉体的にも精神的にも疲弊した状態にある被害者を脅迫して，高さ５０メートルの崖の上まで追い込み，更に暴行を加える態度を示して，逃げ場を失った被害者自身に崖から飛び降りさせて死亡させた事例
Ｄ. 被害者が通常の意思能力を欠き自殺の何であるかを理解せず，しかも命令には何でも服従するのを利用して，被害者自身に首をつらせて死亡させた事例
Ｅ. 死を強制されている
Ｆ. 自ら死を望んでいる",１．①Ｄ ②Ａ，Ｂ，Ｃ ③Ｃ ④Ｅ,２．①Ｄ ②Ａ，Ｂ，Ｃ ③Ａ ④Ｆ,３．①Ｂ，Ｄ ②Ａ，Ｃ ③Ａ ④Ｅ,４．①Ｂ，Ｄ ②Ａ，Ｃ ③Ｃ ④Ｅ,５．①Ｂ，Ｄ ②Ａ，Ｃ ③Ａ ④Ｆ,,,,,,5,
2006,4,kei,"次の【記述】中のアないしウの《 》内に後記の【見解】ⅠないしⅢから適切なものを，また，同【記述】中の①から⑤までの（ ）内に後記の【語句群】から適切な語句を，それぞれ入れた場合及び，《 》 （ ）内に入るものの組合せとして正しいものは，後記１から５までのうちどれか。
【記 述】
「刑法第６５条第１項及び第２項の解釈について，共犯の従属性を徹底する立場から，《ア》があるが，これに対しては，（①）という批判がある。また 『違法の連帯性，責任の個別性』という原則を強調する立場から，《イ》があるが，これに対しては，（②）という批判がある。さらに，法文の文理に忠実に解釈をする立場から，《ウ》があり，これが判例の考え方であるが，これに対しては，（③）という批判がある。 『賭博の非常習者である甲が，常習者である乙と共同して賭博を実行した。』という事例の甲の罪責を検討すると，《ウ》からは，（④）という結論になるのに対し，《ア》 からは，（⑤）という結論になる。《イ》からは，常習賭博罪という身分犯の性格をどのように考えるかによって結論が変わることになる。」
【見 解】
Ⅰ. 「同条第１項は真正身分犯についての規定であり，同条第２項は不真正身分犯についての規定である。」とする見解
Ⅱ. 「同条第１項は身分が違法性に関係する場合についての規定であり，同条第２項は身分が責任に関係する場合についての規定である。」とする見解
Ⅲ. 「同条第１項は真正身分犯・不真正身分犯を通じて共犯の成立についての規定であり，同条第２項は不真正身分犯の科刑についての規定である。」とする見解
【語句群】
ａ. 違法身分と責任身分を区別することは困難であり，また，違法身分と責任身分が混合している身分犯もある
ｂ. 真正身分犯が身分を連帯的に作用させ，不真正身分犯が身分を個別的に作用させることの実質的根拠を明らかにしていない
ｃ. 犯罪の成立と科刑が分離されることになる
ｄ. 単純賭博罪の共同正犯が成立し，科刑も単純賭博罪の刑による
ｅ. 常習賭博罪の共同正犯が成立し，科刑も常習賭博罪の刑による
ｆ. 常習賭博罪の共同正犯が成立し，科刑は単純賭博罪の刑による
（参照条文）刑法
第６５条 犯人の身分によって構成すべき犯罪行為に加功したときは，身分のない者であっても，共犯とする。２ 身分によって特に刑の軽重があるときは，身分のない者には通常の刑を科する。",１．アⅠ−②ｃ⑤ｄ,２．アⅢ−①ｃ④ｅ,３．イⅡ−①ｂ⑤ｆ,４．イⅢ−③ｂ④ｆ,５．ウⅠ−②ａ④ｄ,,,,,,5,
2006,5,kei,"判例の立場に従って次のアからオまでの【事例】の甲の行為（乙に対する関係に限る。）について検討し，横領罪と背任罪の成否に関する後記の【結論】ⅠないしⅢに分類した場合，各事例とその結論の組合せとして正しいものは，後記１から５までのうちどれか。なお，横領罪は業務上横領罪を含むものとする。
【事 例】
ア. 甲は，自己の所有する不動産を乙に売却して代金を受領した後，所有権移転登記をしない間に，乙に無断で，借金をしている丙のため，その不動産に抵当権を設定して登記を完了した。
イ. 甲は，乙から，乙がＡに金員を貸し付けて質物として交付を受けたＡ所有の高級腕時計の鑑定を頼まれ，乙のためにその時計を保管していたが，Ａから返還を求められたことに応じ，乙に無断で，その時計をＡに交付した。
ウ. 乙株式会社では，開発したコンピュータプログラムは乙会社の顧客にだけ使用させるとの内規があったにもかかわらず，そのプログラムを自己のＣＤ−ＲＯＭで管理していた乙会社営業課長甲は，内規に違反し，乙会社の顧客ではない知人Ａの依頼に応じ，乙会社に無断で，そのＣＤ−ＲＯＭを社外に持ち出して，プログラムをＡ方のコンピュータに入力した。
エ. Ａは，自己の所有する不動産を乙に売却して代金を受領した後，所有権移転登記をするまでの間に，その不動産を更に甲に売却しようとしたところ，甲は，Ａがその不動産を既に乙に売却済みかもしれないとの未必的な認識を有しながら，この点を確認しないまま，Ａからその不動産を購入して登記を完了した。
オ. 甲は，乙に対する債務の担保として，乙のため，自己の所有する不動産に抵当権を設定したが，抵当権設定登記をしない間に，乙に無断で，借金をしている丙のため，その不動産に一番抵当権を設定して登記を完了した。
【結 論】
Ⅰ. 横領罪が成立する。
Ⅱ. 背任罪が成立し，横領罪は成立しない。
Ⅲ. 横領罪も背任罪も成立しない。",１．アⅠ−イⅠ,２．アⅡ−ウⅢ,３．イⅢ−エⅡ,４．ウⅡ−オⅠ,５．エⅢ−オⅡ,,,,,,5,
2006,6,kei,"次の【記述】中の①から⑧までの（ ）内に後記の【語句群】から適切な語句を入れた場合，（ ）内に入るものの組合せとして正しいものは，後記１から５までのうちどれか。
【記 述】
「犯罪の終了時期に関し，各犯罪は即成犯，（①）及び（②）に区別される。殺人罪は即成犯であり（③）は（①）であり，（④）は（②）である。ある犯罪が（①）か（②）かの区別は，（⑤）の起算時期や（⑥）の成立範囲に影響があるとされる。この区別の基準について，実行行為を基準にする考え方と法益侵害を基準にする考え方がある。被害者を部屋に閉じ込めた後，行為者が眠ってしまった監禁の事例について，前者の考え方は，被害者を閉じ込めたまま解放しないことを実行行為と評価して継続犯であるとするのに対し 後者の考え方は，（⑦）を理由に継続犯であるとする。さらに，前者の考え方は，傷害罪について，一回の暴行によって傷害を発生させたような一般的な態様の場合は（①）とするが，（⑧）のような特別な態様の場合は，（②）であるとする。」
【語句群】
ａ. 継続犯
ｂ. 状態犯
ｃ. 窃盗罪
ｄ. 監禁罪
ｅ. 刑の時効
ｆ. 公訴時効
ｇ. 間接正犯
ｈ. 共犯
ｉ. 不作為による実行行為が継続していること
ｊ. 被害者の移動の自由が刻々と侵害されていること
ｋ. 身体を動かすたびに傷害を負うように被害者の身体をきつく縄で縛り継続的に傷害を与えた事例
ｌ. 刃物で被害者の手の指を切断し被害者の物をつかむ機能を永続的に侵害した事例",１．①ｂ③ｃ⑤ｅ,２．①ａ④ｄ⑥ｇ,３．②ａ④ｃ⑦ｉ,４．③ｃ⑦ｊ⑧ｋ,５．⑤ｆ⑥ｈ⑧ｌ,,,,,,4,
2006,7,kei,"文書偽造罪に関する次の【記述】中の①から④までの（ ）内に，後記の【語句群】から適切な語句を入れた場合，（ ）内に入るものの組合せとして正しいものは，後記１から５までのうちどれか。なお，一つの（ ）内に二つ以上の語句が入る場合もある。
【記 述】
「文書偽造の本質は，文書の名義人と作成者との間の人格の同一性を偽る点にあると解される。この点に関し，最高裁判所は 『自己の氏名が弁護士甲と同姓同名であることを利用して，[弁護士甲]の名義で，弁護士としての業務に関連して弁護士資格を有する者が作成した形式 内容の文書を作成した所為は，文書の名義人と作成者の人格の同一性にそごを生じさせたものというべきであり，私文書偽造罪に当たる。』旨判断した。この判断は，文書が弁護士としての業務に関連して弁護士が作成した形式，内容のものであることを，人格の同一性にそごが生じているか否かの重要な判断要素の一つとしたものと考えられる。文書が弁護士としての業務に関連して弁護士が作成した形式，内容のものである場合には，その文書を見る者は，その形式，内容から弁護士が作成した文書であることに重きを置いて，弁護士資格を有しない作成者とは別人格の者を名義人だと理解すると思われるからである。このように考えると（①）のように（②）には文書偽造罪は成立するが，（③）のように（④）には文書偽造罪は成立しないことになる。」
【語句群】
ア. 弁護士資格を有しないＡが，高級ホテルに宿泊するに当たり，見えを張るために，宿泊代金等を全額前払するとともに，「弁護士Ａ」の名義で，ホテルに提出する宿泊者カードを作成した場合
イ. 弁護士資格を有しないＢが，自己の所有する土地を売却するに当たり，売主欄に「弁護士Ｂ」と記載した売買契約書を作成した場合（Ｂに所有権移転登記や土地の引渡しを免れる意思はなく，実際にこれらを履行したものとする。）
ウ. 弁護士資格を有しないＣが，弁護士を装って行った法律相談の報酬を相談者に支払請求するため，「弁護士Ｃ」の名義で業務報酬請求書を作成した場合
エ. 弁護士資格を有しないＤが，弁護士を装って行った和解交渉の経過について依頼者に報告するため，「弁護士Ｄ」の名義で報告書を作成した場合
オ. 肩書が重要な意味を持つ形式，内容の文書を作成した場合
カ. 肩書が特に意味を持たない形式，内容の文書を作成した場合",１．①イ，エ ②オ ③ア，ウ ④カ,２．①ウ，エ ②オ ③ア，イ④カ,３．①エ ②オ ③ア，イ，ウ ④カ,４．①エ②カ ③ア，イ，ウ ④オ,５．①ア，イ ②カ ③ウ，エ④オ,,,,,,2,
2006,8,kei,"故意に関する次の【見解】を採って後記１から５までの各記述を検討した場合，正しいものはどれか。
【見解】
「故意を認めるためには犯罪事実の認識が必要であるが，行為者が認識した犯罪事実と現実に発生した犯罪事実が異なっていても，両者が法定の範囲内において重なり合う限度で，軽い犯罪の故意を認めることができる。」",１．甲が誤ってＶに重大な傷害を負わせたところ，Ｖと全く関係のない乙が，甲と何ら意思の連絡なく，まだ生きているＶを既に死亡したものと思って遺棄した場合，乙について死体遺棄罪の成立を肯定することができる。,２．甲が殺意をもってＶ１をねらいけん銃を発射したところ，Ｖ１に命中した弾丸が更にＶ２にも当たり，Ｖ１及びＶ２が死亡した場合，Ｖ１に結果が発生した以上，Ｖ２に対する殺人罪の成立を肯定する余地はない。,３．甲が殺意をもってＶをねらいけん銃を発射したところ，甲は弾丸を頭部に命中させて即死させるつもりだったが，頭部には命中せずにＶの下腿部に当たって受傷させ，搬送先の病院で死亡させた場合，殺人罪の成立は否定される。,４．甲が殺意をもってＶをねらいけん銃を発射したところ，弾丸はＶに命中せずにＶが散歩中に連れていたＶの犬に当たって死なせた場合，器物損壊罪の成立は否定される。,５．甲が乙に対しＶ宅に空き巣に入るように唆したところ，乙はＶ宅の戸締まりが厳重であったために空き巣に入ることをあきらめて帰宅したが，その途中，乙は，自宅近くでたまたま入ったコンビニエンスストアで急に空腹を覚え，自分で食べるためにパンを万引きした場合，甲について窃盗（既遂）教唆罪の成立を肯定することができる。,,,,,,4,
2006,9,kei,"学生ＡとＢは，窃盗罪の保護法益について，「所有権その他の本権である。」とする見解と「占有それ自体である。」とする見解のいずれか異なる見解を採り，次の【事例】Ⅰ及びⅡの甲の行為が窃盗罪の構成要件に該当するか否かを議論したところ，学生Ａは【事例】ⅠとⅡで結論が異なったが，学生Ｂは結論が一致した。各見解に関する後記の【記述】１から５までのうち，正しいものはどれか。
【事例】
Ⅰ. 甲は，その所有するカバンを乙に窃取されたが，その数時間後，偶然，街中で乙を見付け，同人からそのカバンを奪った。
Ⅱ. 甲は，乙が所有者丙から賃貸借契約により借り受けているカバンを，乙から奪った。
【記 述】
（参照条文）刑法
第２４２条 自己の財物であっても，他人が占有し，又は公務所の命令により他人が看守するものであるときは，この章の罪については，他人の財物とみなす。","１．学生Ａの採る見解は，Ⅰの事例の甲の行為について，自救行為として違法性が阻却されるから不可罰であると解することになる。これに対し，
学生Ｂの採る見解は，窃盗罪の構成要件該当性を欠くから不可罰であると解することになる。",２．学生Ａの採る見解は，「事実としての財産的秩序」を保護しようとするものである。これに対し，学生Ｂの採る見解は，「私法上の正当な権利関係」を保護しようとするものである。,３．学生Ａの採る見解は，窃盗罪は「他人の財物」を客体とする犯罪であるから，自己の所有物が窃盗罪の客体となることを定めている刑法第２４２条は例外を定めた規定であると解することになる。これに対し，学生Ｂの採る見解は，同条は当然のことを定めた注意的な規定であると解することになる。,４．いずれの見解も，無関係な第三者が窃盗犯人の所持する盗品を奪った場合のその第三者の行為を窃盗罪の構成要件に該当するとするが，学生Ａの採る見解が，この結論は，窃盗犯人の占有を侵害したから当然であると解するのに対し，学生Ｂの採る見解は，この結論は，窃盗犯人が一度侵害した所有者の所有権をその第三者が再度侵害するからであると解することになる。,５．最高裁判所の判例の考え方は，学生Ｂの採る見解と異なり，学生Ａの採る見解と同じである。,,,,,,3,
2006,10,kei,"刑罰に関する次のアからオまでの各記述中の（ ）内から適切な語句を選んだ場合，その組合せとして正しいものは，後記１から５までのうちどれか。
ア. 受刑者の自由をはく奪する刑罰が自由刑であるが，わが国の自由刑は，（ａ. 懲役 禁錮及び勾留・ｂ. 懲役，禁錮及び拘留）である。
イ. 受刑者から一定額の財産をはく奪する刑罰が財産刑であるが，わが国の財産刑は，（ｃ. 罰金及び過料・ｄ. 罰金及び科料）である。
ウ. 有期懲役は，（ｅ. １月以上１５年以下であり，加重する場合は２０年にまで・ｆ. １月以上２０年以下であり，加重する場合は３０年にまで）上げることができる。
エ. 初度の執行猶予を言い渡すことができるのは，宣告刑が，（ｇ. ３年以下の懲役若しくは禁錮又は５０万円以下の罰金・ｈ. ５年以下の懲役若しくは禁錮又は１００万円以下の罰金）の場合である。
オ. 再度の執行猶予の場合，被告人を，（ｉ. 必ず保護観察に付さなければならない・ｊ. 保護観察に付するかどうかは裁判所の裁量である）。",１．ａｃｅｇｉ,２．ａｄｆｈｊ,３．ｂｃｅｇｊ,４．ｂｄｅｈｊ,５．ｂｄｆｇｉ,,,,,,5,
2006,11,kei,"次の【事例】の甲について，強姦罪（刑法第１７７条）だけではなく強盗罪（刑法第２３６条第１項）の成立を認める見解と明らかに矛盾する記述は，後記１から５までのうちどれか。
【事例】
甲と乙は，Ｖ女を強姦しようと企て，共謀の上，暴行・脅迫を加えてＶ女を姦淫した。その後，乙は，強姦されて抗拒不能の状態になった同女に対し，更に執拗にわいせつ行為をしたが，甲は，見張りをしていた。その際，甲は，足下にＶ女のバッグがあることに気付き，財物奪取の犯意を生じ，乙がわいせつ行為を続けていて甲を見ておらず，また，強姦されたことに加え，執拗にわいせつ行為をされたことによってＶ女が全く反抗できない状態にあることを確認し，バッグ内から現金を取り出して自分のズボンポケットに入れた。
（参照条文）刑法
第１７７条 暴行又は脅迫を用いて１３歳以上の女子を姦淫した者は，強姦の罪とし，３年以上の有期懲役に処する。１３歳未満の女子を姦淫した者も，同様とする。
第１７８条第２項 女子の心神喪失若しくは抗拒不能に乗じ，又は心神を喪失させ，若しくは抗拒不能にさせて，姦淫した者は，前条の例による。",１．他の目的による暴行・脅迫で被害者が反抗抑圧状態になった後に財物奪取の犯意を生じ，財物を奪取した事例において，犯意を生じた後，財物奪取の手段となる新たな暴行・脅迫が全くなく，単に反抗抑圧状態に乗じて財物を奪取したにすぎない場合に強盗罪の成立を認めることは，強盗の場合には強姦の場合の準強姦罪（刑法第１７８条第２項）のような規定がないのに，それと同じような行為を強盗罪として処罰することになり，罪刑法定主義に反し許されないと解すべきである。,２．他の目的による暴行・脅迫で被害者が反抗抑圧状態になった後に財物奪取の犯意を生じ，財物を奪取した事例において，犯意を生じた後，財物奪取の手段となる新たな暴行・脅迫がある場合は強盗罪の成立を認めることができる。ただし，その暴行・脅迫の程度について，一般的に，通常の強盗の場合に比べ軽い程度のもので足りると解すべきではない。,３．財物奪取の手段となる新たな暴行・脅迫がある場合に強盗罪の成立を認める点において，２の記述と同じである。なお，その暴行・脅迫の程度について，強姦が先行するような事例では，通常の強盗の場合に比べ軽い程度のものでも足りる場合があると解すべきである。ただし，新たな暴行・脅迫があるというためには，財物を奪取した行為者自身がその暴行・脅迫を行う必要があると解すべきである。,４．本件において，強姦後の乙のわいせつ行為は，強姦の共謀に基づくもので甲も罪責を負うべき共同の暴行行為であると解すべきである。,５．本件において，仮に，甲が財物奪取の犯意を生じた時点で，Ｖ女が強姦されて意識を失っていた場合には，窃盗罪が成立するにとどまり，強盗罪の成立を認めることはできないと解すべきである。,,,,,,3,
2006,12,kei,"次のアからオまでの各事例の甲の罪責について，判例の立場に従って（ ）内から適切な語句を選んだ場合，その組合せとして正しいものは，後記１から５までのうちどれか。
ア. 甲は，乙から金員を恐喝しようと企て，乙に暴行を加えて監禁し，暴行により畏怖している乙を脅迫して金員を交付させた。甲には 監禁罪と恐喝罪が成立し，（ａ. 両罪は牽連犯である・ｂ. 両罪は併合罪である）。
イ. 甲は，無免許で普通乗用自動車を運転中，前方不注視の過失により歩行者乙に傷害を負わせる事故を起こした。甲には，道路交通法の無免許運転の罪と業務上過失傷害罪が成立し，（ｃ.両罪は併合罪である・ｄ. 両罪は観念的競合である）。
ウ. 甲は，乙の住居に放火してその建物を全焼させたが，さらに，隣接する丙の住居にも燃え移らせてその建物を半焼させた。甲には，（ｅ. ２個の現住建造物等放火罪が成立し，両罪は併合罪である・ｆ. １個の現住建造物等放火罪が成立する）。
エ. 甲は，通り掛かった乙と丙のうちの乙と肩が触れたことから口論になり，憤激のあまり，その腹部を足で蹴った。この様子を見た丙が文句を言ったので，甲は丙にも憤激し，その顔面をこぶしで殴って傷害を負わせた。甲には，乙に対する暴行罪と丙に対する傷害罪が成立し，（ｇ. 両罪は併合罪である・ｈ. 両罪は包括一罪である）。
オ. 甲は，一緒にいた乙と丙を同時に殺害する目的で，両名に向けて爆弾１個を投げ付けて爆発させ，両名を死亡させた。甲には 乙に対する殺人罪と丙に対する同罪が成立し，（ｉ. 両罪は観念的競合である・ｊ. 両罪は併合罪である）。",１．ａｃｆｈｉ,２．ａｄｆｇｊ,３．ｂｃｅｇｉ,４．ｂｃｆｇｉ,５．ｂｄｅｈｊ,,,,,,4,
2006,13,kei,"次の【事例】ⅠないしⅢについて，「ある被害者に対する業務上過失致死罪が成立するためには，行為時に，人の死傷の結果を伴う事故発生についての予見可能性とともに，その被害者の存在についての具体的な認識ないし認識可能性が必要か。」という点に関する後記の【見解】ＡないしＣを採って検討した場合，業務上過失致死罪が成立しないとの結論になる組合せを，後記１から５までのうち二つ選びなさい。
【事例】
Ⅰ. トラックの運転手甲は，助手席に１名，後部荷台に２名が同乗しているトラックを運転中，指定最高速度を超える高速度で運転したためハンドル操作を誤り，自車を道路脇の信号柱に衝突させた。そのため，後部荷台に同乗していた２名が同車から振り落とされて死亡したが，助手席の同乗者に被害はなかった。甲は，助手席に同乗者１名がいることは認識していたが，後部荷台に同乗者がいることは全く認識しておらず，認識可能性もなかった。
Ⅱ. トラックの運転手乙は，Ⅰの事例における甲と同様の事故を起こした際，助手席に同乗者１名がいることを認識していたほか，後部荷台に同乗者がいることについても認識可能性があったが，実際に２名が後部荷台に同乗していることは全く認識していなかった。
Ⅲ. トラックの運転手丙は，助手席に１名，後部荷台に２名が同乗しているトラックを運転中，交差点で一時停止をした後，周囲に人や車がいないのを確認した上，信号に従って同車を発進させた。その際，後部荷台に同乗していた２名がたまたま立ち上がろうとしてバランスを崩し，同車から落下して死亡した。丙は，助手席に同乗者１名がいることは認識していたが，後部荷台に同乗者がいることは全く認識しておらず，認識可能性もなかった。なお，丙は，発進の際，助手席の同乗者に衝撃を与えないように十分気を付けていたものであり，実際に助手席の同乗者は衝撃を受けず，被害もなかった。
【見解】
Ａ. 人の死傷の結果を伴う事故発生についての予見可能性は必要だが，被害者については，自車に同乗者がいるという認識ないし認識可能性は不要である。
Ｂ. 事故発生についての予見可能性に関しては見解Ａと同じである。被害者については，自車のどこかに少なくとも１名の同乗者がいるという認識ないし認識可能性があれば足り，そのほかにも同乗者がいるという認識ないし認識可能性までは不要である。
Ｃ. 事故発生についての予見可能性に関しては見解Ａと同じである。被害者については，自車の後部荷台に少なくとも１名の同乗者がいるという認識ないし認識可能性が必要だが，そのほかにも同乗者がいるという認識ないし認識可能性までは不要である。",１．Ⅰ−Ａ,２．Ⅰ−Ｃ,３．Ⅱ−Ｂ,４．Ⅱ−Ｃ,５．Ⅲ−Ａ,,,,,,25,
2006,14,kei,［汚職の罪］に関する次の１から５までの各記述のうち，判例の立場に従って検討した場合，正しいものはどれか。,１．市役所の建築課長甲は，人事異動により同じ市役所の保健課長に転任したが，保健課長に就任した後，建設業者乙から，建築課長当時にその職務に関し有利な取り計らいを受けたことの謝礼として現金３０万円を収受した。甲に収賄罪（刑法第１９７条第１項前段）が成立する。,２．県知事甲は，近く施行される次期県知事選挙に立候補する決意を固めていたが，任期満了前に，土木業者乙から，再選後に知事が執行する県の公共工事の受発注に当たり有利な取り計らいをしてほしい旨の依頼を受け，その謝礼として現金１００万円を収受した。甲に受託収賄罪（刑法第１９７条第１項後段）は成立しない。,３．市長甲は，乙から，その長女を市役所の職員に採用してほしい旨の依頼を受け，これを引き受けたが，その謝礼として甲の友人丙に現金３００万円を供与するように乙に要求した。乙はその要求どおり丙に３００万円を供与したが，丙は賄賂であることを全く知らなかった。甲に第三者供賄罪（刑法第１９７条の２）は成立しない。,４．暴力団事件の捜査に従事していた警察官甲は，乙から，同人が所属する暴力団の捜査情報を漏えいしてほしい旨の依頼を受け，その謝礼として現金１００万円を収受したが，結局，甲は乙に捜査情報を漏えいしなかった。甲に加重収賄罪（刑法第１９７条の３第１項）が成立する 。,５．市役所の職員甲は，Ａ税務署職員乙の幼なじみであったが，Ａ税務署管内に居住する丙に依頼され，公務員の地位を離れ単に旧友として，乙に対し，丙の所得税の過少申告を是認する取り計らいをするようにあっせんし，その謝礼として丙から現金１００万円を収受した。甲にあっせん収賄罪（刑法第１９７条の４）が成立する。,,,,,,1,
2006,15,kei,"次の【事例】の甲の罪責に関する後記の【記述】中の（ ）内から適切な語句を選んだ場合，その組合せとして正しいものは，後記１から５までのうちどれか。
【事例】
甲は，被害者乙に罵倒されたことに憤激し，乙に対し，暴行の故意で，その顔面をこぶしで殴打し，胸腹部を足で蹴る暴行を長時間にわたって継続的に加え，乙に顔面及び胸腹部打撲の傷害を負わせた上，最終的にその腹部を足で蹴った結果，内臓破裂の傷害を負わせて同人を死亡させた。甲は，暴行を開始した当初は責任能力に何ら問題はなかったが，暴行の開始後に飲酒し始め，その後も暴行を継続しながら飲酒し続けたため次第に酩酊し，顔面及び胸腹部打撲の傷害を負わせた時点では責任能力を有していたものの，犯行の途中で病的酩酊になり，乙の腹部を足で蹴って致命傷である内臓破裂の傷害を負わせた時点では，心神喪失の状態になっていた。
【記述】
「傷害致死の実行行為を，致命傷である内臓破裂の傷害を発生させた直接の原因である『乙の腹部を足で蹴った行為』であると解した場合には，行為と責任の同時存在の原則に（ａ. 例外を認めたとしても・ｂ. 例外を認めない限り），傷害致死罪の成立は認められない。これに対し，傷害致死の実行行為を，甲が心神喪失の状態となった原因である『飲酒行為』であると解した場合には，行為と責任の同時存在の原則の（ｃ. 枠内で・ｄ. 例外として）傷害致死罪の成立を認メることが可能である。後者の見解は，（ｅ. 間接正犯・ｆ. 原因において自由な行為）として可罰性を認めるものであるが，この見解を採ると，（ｇ. 間接正犯・ｈ. 原因において自由な行為）において構成要件的結果を惹起することについての認識・予見のほかに，他人を道具として利用することについての認識・予見が必要とされているのと同様，自己を道具として利用することについての認識・予見が必要と解される。この事例において，甲は，飲酒し始めた時点で既に乙に対する憤激から暴行を開始しており，その後も憤激が冷めることなく暴行を継続しながら飲酒し続けているのであるから，自らが心神喪失の状態と（ｉ. なることなく・ｊ. なった後も）乙に対する暴行を継続することについての認識・予見があったと解される場合もあり，その場合には傷害致死罪が成立すると思われる。」",１．ａｃｅｈｉ,２．ａｄｆｇｊ,３．ｂｃｆｇｊ,４．ｂｄｅｈｉ,５．ｂｄｆｇｊ,,,,,,3,
2006,16,kei,"学生ＡとＢは，侮辱罪と名誉毀損罪について，次のとおり会話している。【発言】中の（ ）内から適切な語句を選んだ場合，その組合せとして正しいものは，後記１から５までのうちどれか。
【発言】
学生Ａ. 私は，侮辱罪の保護法益は，①（ａ. 外部的名誉・ｂ. 名誉感情）であると解し，名誉毀損罪の保護法益と②（ｃ. 同じである・ｄ. 異なる）と考える。
学生Ｂ. 反対である。私は，侮辱罪の保護法益は，③（ｅ. 外部的名誉・ｆ. 名誉感情）であると解する。私のように考えて初めて名誉毀損罪と侮辱罪の法定刑に著しい差があることの説明が可能になると思う。
学生Ａ. いや，その点は，私の見解でも，④（ｇ. 公然性・ｈ. 事実の摘示）の有無の違いという説明が可能である。Ｂさんの見解では，侮辱罪の成立に，⑤（ｉ. 公然性・ｊ. 事実の摘示）が要件とされていることを説明できないと思う。
学生Ｂ. いや 侮辱罪は，（③）を侵害した場合で（⑤）がある場合にのみ処罰する趣旨であるという説明が可能である。
学生Ａ. しかし，Ｂさんの見解を徹底すると，保護法益である（③）を明らかに侵害するような⑥（ｋ. 面前での侮辱行為・ｌ. 公の場所での侮辱行為）でも，侮辱罪の成立が否定されることになり，妥当ではないと思う。保護法益に関するＢさんの考え方には疑問がある。
学生Ｂ. 保護法益に関する考え方の違いは，法人に対する侮辱罪の成否に影響することになるね。
学生Ａ. そのとおりだ。Ｂさんと異なり，私は，法人に対して侮辱罪が⑦（ｍ. 成立する・ｎ.成立しない）と考える。この考え方は，最高裁判所の判例の見解と⑧（ｏ. 同じである・ｐ. 異なる）。",１．①ｂ④ｇ⑦ｎ,２．①ａ⑤ｉ⑧ｏ,３．②ｃ⑥ｌ⑧ｐ,４．③ｅ④ｈ⑥ｋ,５．③ｆ⑤ｊ⑦ｍ,,,,,,2,
